RECORD_ID,STORM_ID,NAME,ISO_TIME,LAT,LONG,SST
1,2718,b'CARMEN',1980-04-03 00:00:00.000040448,2.299999952316284,178.5,"[[300.497802734375, 300.376953125, 300.40625, 300.262939453125, 300.368896484375, 300.2724609375, 300.108154296875, 300.046142578125, 299.94921875, 299.8623046875, 299.905517578125, 299.8779296875, 299.903564453125, 299.823486328125, 299.812744140625, 299.781005859375, 299.887939453125, 299.92333984375, 299.82421875, 299.640380859375, 299.71875], [300.59222412109375, 300.55908203125, 300.6170654296875, 300.57257080078125, 300.5511474609375, 300.3858642578125, 300.34173583984375, 300.26422119140625, 300.11322021484375, 300.0028076171875, 299.94659423828125, 299.93597412109375, 299.9984130859375, 299.95550537109375, 299.99981689453125, 300.01470947265625, 300.06500244140625, 300.07659912109375, 300.10003662109375, 299.89892578125, 299.933837890625], [300.936279296875, 301.01812744140625, 300.859130859375, 300.85003662109375, 300.82568359375, 300.77972412109375, 300.65216064453125, 300.45294189453125, 300.314453125, 300.28045654296875, 300.24072265625, 300.22784423828125, 300.23052978515625, 300.2657470703125, 300.35333251953125, 300.2127685546875, 300.26251220703125, 300.3062744140625, 300.38006591796875, 300.35333251953125, 300.430908203125], [301.22039794921875, 301.25726318359375, 301.0450439453125, 301.05706787109375, 301.0416259765625, 300.95452880859375, 300.85162353515625, 300.68890380859375, 300.6221923828125, 300.59747314453125, 300.61309814453125, 300.607177734375, 300.55615234375, 300.57843017578125, 300.7357177734375, 300.658447265625, 300.66455078125, 300.678955078125, 300.70916748046875, 300.65460205078125, 300.648193359375], [301.5352783203125, 301.53173828125, 301.49005126953125, 301.25628662109375, 301.29681396484375, 301.25567626953125, 301.19927978515625, 301.1185302734375, 301.00067138671875, 301.02325439453125, 300.8594970703125, 300.9591064453125, 300.9808349609375, 300.97564697265625, 301.0648193359375, 301.197509765625, 301.39227294921875, 301.1273193359375, 301.38189697265625, 301.146484375, 301.092041015625], [301.8336181640625, 301.733154296875, 301.61395263671875, 301.42242431640625, 301.4844970703125, 301.43878173828125, 301.3660888671875, 301.367431640625, 301.30859375, 301.39630126953125, 301.3336181640625, 301.413818359375, 301.380126953125, 301.39483642578125, 301.36871337890625, 301.45111083984375, 301.60382080078125, 301.4559326171875, 301.647705078125, 301.5455322265625, 301.552001953125], [301.7777099609375, 301.81982421875, 301.7569580078125, 301.7479248046875, 301.65911865234375, 301.5001220703125, 301.47686767578125, 301.47125244140625, 301.47540283203125, 301.45501708984375, 301.5003662109375, 301.4564208984375, 301.53936767578125, 301.61810302734375, 301.6148681640625, 301.69525146484375, 301.6334228515625, 301.65338134765625, 301.69952392578125, 301.6954345703125, 301.683349609375], [301.79998779296875, 301.8026123046875, 301.75152587890625, 301.84454345703125, 301.65631103515625, 301.7451171875, 301.6002197265625, 301.679443359375, 301.61773681640625, 301.619384765625, 301.66064453125, 301.67755126953125, 301.80706787109375, 301.7337646484375, 301.7509765625, 301.7576904296875, 301.71844482421875, 301.780029296875, 301.77392578125, 301.55230712890625, 301.440185546875], [301.8116455078125, 301.783447265625, 301.75677490234375, 301.79071044921875, 301.79949951171875, 301.893310546875, 301.77288818359375, 301.660400390625, 301.7340087890625, 301.77056884765625, 301.83966064453125, 301.8524169921875, 301.67718505859375, 301.73699951171875, 301.7662353515625, 301.85955810546875, 301.85614013671875, 301.8455810546875, 301.66619873046875, 301.32781982421875, 301.2314453125], [301.61895751953125, 301.78033447265625, 301.73541259765625, 301.81011962890625, 301.92388916015625, 301.7362060546875, 301.57183837890625, 301.5928955078125, 301.68218994140625, 301.65771484375, 301.677734375, 301.66461181640625, 301.65753173828125, 301.83782958984375, 301.81494140625, 301.85186767578125, 301.943603515625, 301.816162109375, 301.61907958984375, 301.52069091796875, 301.47216796875], [301.6495361328125, 301.62591552734375, 301.69610595703125, 301.6856689453125, 301.721923828125, 301.5047607421875, 301.489990234375, 301.58953857421875, 301.603759765625, 301.59521484375, 301.67852783203125, 301.68621826171875, 301.8170166015625, 301.796875, 301.754638671875, 301.796875, 301.81329345703125, 301.85748291015625, 301.74810791015625, 301.72406005859375, 301.70751953125], [301.64105224609375, 301.52886962890625, 301.53875732421875, 301.51019287109375, 301.47296142578125, 301.42791748046875, 301.55908203125, 301.4854736328125, 301.40576171875, 301.50775146484375, 301.52911376953125, 301.61956787109375, 301.70465087890625, 301.677734375, 301.7586669921875, 301.76300048828125, 301.79449462890625, 301.79742431640625, 301.8128662109375, 301.708740234375, 301.614501953125], [301.6128234863281, 301.69598388671875, 301.61578369140625, 301.5984802246094, 301.596923828125, 301.6222229003906, 301.64410400390625, 301.60107421875, 301.590576171875, 301.6193542480469, 301.87701416015625, 301.80230712890625, 301.83935546875, 301.7143249511719, 301.6939392089844, 301.7380676269531, 301.726806640625, 301.7640686035156, 301.69805908203125, 301.6333923339844, 301.5622253417969], [301.8643798828125, 301.9130859375, 301.78314208984375, 301.80133056640625, 301.79034423828125, 301.7794189453125, 301.80413818359375, 301.87249755859375, 301.7239990234375, 301.9698486328125, 302.06182861328125, 302.1387939453125, 302.216796875, 302.05029296875, 301.9791259765625, 301.91845703125, 301.9686279296875, 301.863037109375, 301.8143310546875, 301.74664306640625, 301.739990234375], [302.05517578125, 302.1990966796875, 301.9930419921875, 302.15069580078125, 302.05877685546875, 301.99896240234375, 301.9705810546875, 301.99560546875, 302.07012939453125, 302.06964111328125, 302.26422119140625, 302.28448486328125, 302.2957763671875, 302.35888671875, 302.34552001953125, 302.25152587890625, 302.19195556640625, 302.064697265625, 302.0291748046875, 301.9390869140625, 301.930908203125], [302.06365966796875, 302.20379638671875, 302.1376953125, 302.24761962890625, 302.09613037109375, 301.96954345703125, 301.99517822265625, 302.08453369140625, 302.2435302734375, 302.2667236328125, 302.3626708984375, 302.54302978515625, 302.510498046875, 302.56927490234375, 302.545166015625, 302.4671630859375, 302.34869384765625, 302.36444091796875, 302.30780029296875, 302.18145751953125, 302.110595703125], [302.09796142578125, 302.28033447265625, 302.223388671875, 302.1842041015625, 302.18597412109375, 302.1429443359375, 302.23681640625, 302.23260498046875, 302.3746337890625, 302.5413818359375, 302.59759521484375, 302.6910400390625, 302.77752685546875, 302.69842529296875, 302.6787109375, 302.617919921875, 302.58868408203125, 302.5189208984375, 302.499267578125, 302.42279052734375, 302.46435546875], [301.98046875, 302.25665283203125, 302.217041015625, 302.29766845703125, 302.4530029296875, 302.5443115234375, 302.54559326171875, 302.5899658203125, 302.68359375, 302.80078125, 302.83367919921875, 302.84954833984375, 302.8314208984375, 302.75006103515625, 302.74249267578125, 302.728271484375, 302.80523681640625, 302.7698974609375, 302.7340087890625, 302.77191162109375, 302.757080078125], [302.08056640625, 302.19134521484375, 302.30413818359375, 302.359375, 302.593505859375, 302.6033935546875, 302.624267578125, 302.74560546875, 302.8497314453125, 302.93780517578125, 302.85528564453125, 302.90081787109375, 302.88873291015625, 302.87774658203125, 302.843994140625, 302.9521484375, 303.0167236328125, 302.87017822265625, 302.8448486328125, 302.88934326171875, 302.883544921875], [302.17742919921875, 302.24310302734375, 302.20184326171875, 302.396728515625, 302.56103515625, 302.65380859375, 302.7359619140625, 302.7659912109375, 302.82037353515625, 302.928955078125, 302.983642578125, 302.97314453125, 303.1328125, 302.9410400390625, 302.83453369140625, 302.927001953125, 303.01275634765625, 302.92572021484375, 303.011962890625, 302.8880615234375, 302.903076171875], [302.169677734375, 302.341796875, 302.321533203125, 302.52783203125, 302.607421875, 302.662109375, 302.794189453125, 302.838134765625, 302.789794921875, 302.87890625, 302.89453125, 303.027099609375, 303.11669921875, 302.88134765625, 302.874755859375, 302.931396484375, 303.00146484375, 302.871337890625, 302.803955078125, 302.792236328125, 302.873046875]]"
2,2718,b'CARMEN',1980-04-03 03:00:00.000040448,2.5,178.8000030517578,"[[300.497802734375, 300.376953125, 300.40625, 300.262939453125, 300.368896484375, 300.2724609375, 300.108154296875, 300.046142578125, 299.94921875, 299.8623046875, 299.905517578125, 299.8779296875, 299.903564453125, 299.823486328125, 299.812744140625, 299.781005859375, 299.887939453125, 299.92333984375, 299.82421875, 299.640380859375, 299.71875], [300.59222412109375, 300.55908203125, 300.6170654296875, 300.57257080078125, 300.5511474609375, 300.3858642578125, 300.34173583984375, 300.26422119140625, 300.11322021484375, 300.0028076171875, 299.94659423828125, 299.93597412109375, 299.9984130859375, 299.95550537109375, 299.99981689453125, 300.01470947265625, 300.06500244140625, 300.07659912109375, 300.10003662109375, 299.89892578125, 299.933837890625], [300.936279296875, 301.01812744140625, 300.859130859375, 300.85003662109375, 300.82568359375, 300.77972412109375, 300.65216064453125, 300.45294189453125, 300.314453125, 300.28045654296875, 300.24072265625, 300.22784423828125, 300.23052978515625, 300.2657470703125, 300.35333251953125, 300.2127685546875, 300.26251220703125, 300.3062744140625, 300.38006591796875, 300.35333251953125, 300.430908203125], [301.22039794921875, 301.25726318359375, 301.0450439453125, 301.05706787109375, 301.0416259765625, 300.95452880859375, 300.85162353515625, 300.68890380859375, 300.6221923828125, 300.59747314453125, 300.61309814453125, 300.607177734375, 300.55615234375, 300.57843017578125, 300.7357177734375, 300.658447265625, 300.66455078125, 300.678955078125, 300.70916748046875, 300.65460205078125, 300.648193359375], [301.5352783203125, 301.53173828125, 301.49005126953125, 301.25628662109375, 301.29681396484375, 301.25567626953125, 301.19927978515625, 301.1185302734375, 301.00067138671875, 301.02325439453125, 300.8594970703125, 300.9591064453125, 300.9808349609375, 300.97564697265625, 301.0648193359375, 301.197509765625, 301.39227294921875, 301.1273193359375, 301.38189697265625, 301.146484375, 301.092041015625], [301.8336181640625, 301.733154296875, 301.61395263671875, 301.42242431640625, 301.4844970703125, 301.43878173828125, 301.3660888671875, 301.367431640625, 301.30859375, 301.39630126953125, 301.3336181640625, 301.413818359375, 301.380126953125, 301.39483642578125, 301.36871337890625, 301.45111083984375, 301.60382080078125, 301.4559326171875, 301.647705078125, 301.5455322265625, 301.552001953125], [301.7777099609375, 301.81982421875, 301.7569580078125, 301.7479248046875, 301.65911865234375, 301.5001220703125, 301.47686767578125, 301.47125244140625, 301.47540283203125, 301.45501708984375, 301.5003662109375, 301.4564208984375, 301.53936767578125, 301.61810302734375, 301.6148681640625, 301.69525146484375, 301.6334228515625, 301.65338134765625, 301.69952392578125, 301.6954345703125, 301.683349609375], [301.79998779296875, 301.8026123046875, 301.75152587890625, 301.84454345703125, 301.65631103515625, 301.7451171875, 301.6002197265625, 301.679443359375, 301.61773681640625, 301.619384765625, 301.66064453125, 301.67755126953125, 301.80706787109375, 301.7337646484375, 301.7509765625, 301.7576904296875, 301.71844482421875, 301.780029296875, 301.77392578125, 301.55230712890625, 301.440185546875], [301.8116455078125, 301.783447265625, 301.75677490234375, 301.79071044921875, 301.79949951171875, 301.893310546875, 301.77288818359375, 301.660400390625, 301.7340087890625, 301.77056884765625, 301.83966064453125, 301.8524169921875, 301.67718505859375, 301.73699951171875, 301.7662353515625, 301.85955810546875, 301.85614013671875, 301.8455810546875, 301.66619873046875, 301.32781982421875, 301.2314453125], [301.61895751953125, 301.78033447265625, 301.73541259765625, 301.81011962890625, 301.92388916015625, 301.7362060546875, 301.57183837890625, 301.5928955078125, 301.68218994140625, 301.65771484375, 301.677734375, 301.66461181640625, 301.65753173828125, 301.83782958984375, 301.81494140625, 301.85186767578125, 301.943603515625, 301.816162109375, 301.61907958984375, 301.52069091796875, 301.47216796875], [301.6495361328125, 301.62591552734375, 301.69610595703125, 301.6856689453125, 301.721923828125, 301.5047607421875, 301.489990234375, 301.58953857421875, 301.603759765625, 301.59521484375, 301.67852783203125, 301.68621826171875, 301.8170166015625, 301.796875, 301.754638671875, 301.796875, 301.81329345703125, 301.85748291015625, 301.74810791015625, 301.72406005859375, 301.70751953125], [301.64105224609375, 301.52886962890625, 301.53875732421875, 301.51019287109375, 301.47296142578125, 301.42791748046875, 301.55908203125, 301.4854736328125, 301.40576171875, 301.50775146484375, 301.52911376953125, 301.61956787109375, 301.70465087890625, 301.677734375, 301.7586669921875, 301.76300048828125, 301.79449462890625, 301.79742431640625, 301.8128662109375, 301.708740234375, 301.614501953125], [301.6128234863281, 301.69598388671875, 301.61578369140625, 301.5984802246094, 301.596923828125, 301.6222229003906, 301.64410400390625, 301.60107421875, 301.590576171875, 301.6193542480469, 301.87701416015625, 301.80230712890625, 301.83935546875, 301.7143249511719, 301.6939392089844, 301.7380676269531, 301.726806640625, 301.7640686035156, 301.69805908203125, 301.6333923339844, 301.5622253417969], [301.8643798828125, 301.9130859375, 301.78314208984375, 301.80133056640625, 301.79034423828125, 301.7794189453125, 301.80413818359375, 301.87249755859375, 301.7239990234375, 301.9698486328125, 302.06182861328125, 302.1387939453125, 302.216796875, 302.05029296875, 301.9791259765625, 301.91845703125, 301.9686279296875, 301.863037109375, 301.8143310546875, 301.74664306640625, 301.739990234375], [302.05517578125, 302.1990966796875, 301.9930419921875, 302.15069580078125, 302.05877685546875, 301.99896240234375, 301.9705810546875, 301.99560546875, 302.07012939453125, 302.06964111328125, 302.26422119140625, 302.28448486328125, 302.2957763671875, 302.35888671875, 302.34552001953125, 302.25152587890625, 302.19195556640625, 302.064697265625, 302.0291748046875, 301.9390869140625, 301.930908203125], [302.06365966796875, 302.20379638671875, 302.1376953125, 302.24761962890625, 302.09613037109375, 301.96954345703125, 301.99517822265625, 302.08453369140625, 302.2435302734375, 302.2667236328125, 302.3626708984375, 302.54302978515625, 302.510498046875, 302.56927490234375, 302.545166015625, 302.4671630859375, 302.34869384765625, 302.36444091796875, 302.30780029296875, 302.18145751953125, 302.110595703125], [302.09796142578125, 302.28033447265625, 302.223388671875, 302.1842041015625, 302.18597412109375, 302.1429443359375, 302.23681640625, 302.23260498046875, 302.3746337890625, 302.5413818359375, 302.59759521484375, 302.6910400390625, 302.77752685546875, 302.69842529296875, 302.6787109375, 302.617919921875, 302.58868408203125, 302.5189208984375, 302.499267578125, 302.42279052734375, 302.46435546875], [301.98046875, 302.25665283203125, 302.217041015625, 302.29766845703125, 302.4530029296875, 302.5443115234375, 302.54559326171875, 302.5899658203125, 302.68359375, 302.80078125, 302.83367919921875, 302.84954833984375, 302.8314208984375, 302.75006103515625, 302.74249267578125, 302.728271484375, 302.80523681640625, 302.7698974609375, 302.7340087890625, 302.77191162109375, 302.757080078125], [302.08056640625, 302.19134521484375, 302.30413818359375, 302.359375, 302.593505859375, 302.6033935546875, 302.624267578125, 302.74560546875, 302.8497314453125, 302.93780517578125, 302.85528564453125, 302.90081787109375, 302.88873291015625, 302.87774658203125, 302.843994140625, 302.9521484375, 303.0167236328125, 302.87017822265625, 302.8448486328125, 302.88934326171875, 302.883544921875], [302.17742919921875, 302.24310302734375, 302.20184326171875, 302.396728515625, 302.56103515625, 302.65380859375, 302.7359619140625, 302.7659912109375, 302.82037353515625, 302.928955078125, 302.983642578125, 302.97314453125, 303.1328125, 302.9410400390625, 302.83453369140625, 302.927001953125, 303.01275634765625, 302.92572021484375, 303.011962890625, 302.8880615234375, 302.903076171875], [302.169677734375, 302.341796875, 302.321533203125, 302.52783203125, 302.607421875, 302.662109375, 302.794189453125, 302.838134765625, 302.789794921875, 302.87890625, 302.89453125, 303.027099609375, 303.11669921875, 302.88134765625, 302.874755859375, 302.931396484375, 303.00146484375, 302.871337890625, 302.803955078125, 302.792236328125, 302.873046875]]"
3,2718,b'CARMEN',1980-04-03 06:00:00.000040448,2.799999952316284,179.10000610351562,"[[300.376953125, 300.40625, 300.262939453125, 300.368896484375, 300.2724609375, 300.108154296875, 300.046142578125, 299.94921875, 299.8623046875, 299.905517578125, 299.8779296875, 299.903564453125, 299.823486328125, 299.812744140625, 299.781005859375, 299.887939453125, 299.92333984375, 299.82421875, 299.640380859375, 299.81494140625, 299.8544921875], [300.55908203125, 300.6170654296875, 300.57257080078125, 300.5511474609375, 300.3858642578125, 300.34173583984375, 300.26422119140625, 300.11322021484375, 300.0028076171875, 299.94659423828125, 299.93597412109375, 299.9984130859375, 299.95550537109375, 299.99981689453125, 300.01470947265625, 300.06500244140625, 300.07659912109375, 300.10003662109375, 299.89892578125, 300.02886962890625, 300.074462890625], [301.01812744140625, 300.859130859375, 300.85003662109375, 300.82568359375, 300.77972412109375, 300.65216064453125, 300.45294189453125, 300.314453125, 300.28045654296875, 300.24072265625, 300.22784423828125, 300.23052978515625, 300.2657470703125, 300.35333251953125, 300.2127685546875, 300.26251220703125, 300.3062744140625, 300.38006591796875, 300.35333251953125, 300.5150146484375, 300.601806640625], [301.25726318359375, 301.0450439453125, 301.05706787109375, 301.0416259765625, 300.95452880859375, 300.85162353515625, 300.68890380859375, 300.6221923828125, 300.59747314453125, 300.61309814453125, 300.607177734375, 300.55615234375, 300.57843017578125, 300.7357177734375, 300.658447265625, 300.66455078125, 300.678955078125, 300.70916748046875, 300.65460205078125, 300.698486328125, 300.796875], [301.53173828125, 301.49005126953125, 301.25628662109375, 301.29681396484375, 301.25567626953125, 301.19927978515625, 301.1185302734375, 301.00067138671875, 301.02325439453125, 300.8594970703125, 300.9591064453125, 300.9808349609375, 300.97564697265625, 301.0648193359375, 301.197509765625, 301.39227294921875, 301.1273193359375, 301.38189697265625, 301.146484375, 301.15875244140625, 301.154541015625], [301.733154296875, 301.61395263671875, 301.42242431640625, 301.4844970703125, 301.43878173828125, 301.3660888671875, 301.367431640625, 301.30859375, 301.39630126953125, 301.3336181640625, 301.413818359375, 301.380126953125, 301.39483642578125, 301.36871337890625, 301.45111083984375, 301.60382080078125, 301.4559326171875, 301.647705078125, 301.5455322265625, 301.54681396484375, 301.37158203125], [301.81982421875, 301.7569580078125, 301.7479248046875, 301.65911865234375, 301.5001220703125, 301.47686767578125, 301.47125244140625, 301.47540283203125, 301.45501708984375, 301.5003662109375, 301.4564208984375, 301.53936767578125, 301.61810302734375, 301.6148681640625, 301.69525146484375, 301.6334228515625, 301.65338134765625, 301.69952392578125, 301.6954345703125, 301.63043212890625, 301.50439453125], [301.8026123046875, 301.75152587890625, 301.84454345703125, 301.65631103515625, 301.7451171875, 301.6002197265625, 301.679443359375, 301.61773681640625, 301.619384765625, 301.66064453125, 301.67755126953125, 301.80706787109375, 301.7337646484375, 301.7509765625, 301.7576904296875, 301.71844482421875, 301.780029296875, 301.77392578125, 301.55230712890625, 301.42340087890625, 301.39892578125], [301.783447265625, 301.75677490234375, 301.79071044921875, 301.79949951171875, 301.893310546875, 301.77288818359375, 301.660400390625, 301.7340087890625, 301.77056884765625, 301.83966064453125, 301.8524169921875, 301.67718505859375, 301.73699951171875, 301.7662353515625, 301.85955810546875, 301.85614013671875, 301.8455810546875, 301.66619873046875, 301.32781982421875, 301.2852783203125, 301.452392578125], [301.78033447265625, 301.73541259765625, 301.81011962890625, 301.92388916015625, 301.7362060546875, 301.57183837890625, 301.5928955078125, 301.68218994140625, 301.65771484375, 301.677734375, 301.66461181640625, 301.65753173828125, 301.83782958984375, 301.81494140625, 301.85186767578125, 301.943603515625, 301.816162109375, 301.61907958984375, 301.52069091796875, 301.4381103515625, 301.41015625], [301.62591552734375, 301.69610595703125, 301.6856689453125, 301.721923828125, 301.5047607421875, 301.489990234375, 301.58953857421875, 301.603759765625, 301.59521484375, 301.67852783203125, 301.68621826171875, 301.8170166015625, 301.796875, 301.754638671875, 301.796875, 301.81329345703125, 301.85748291015625, 301.74810791015625, 301.72406005859375, 301.65869140625, 301.55419921875], [301.52886962890625, 301.53875732421875, 301.51019287109375, 301.47296142578125, 301.42791748046875, 301.55908203125, 301.4854736328125, 301.40576171875, 301.50775146484375, 301.52911376953125, 301.61956787109375, 301.70465087890625, 301.677734375, 301.7586669921875, 301.76300048828125, 301.79449462890625, 301.79742431640625, 301.8128662109375, 301.708740234375, 301.57391357421875, 301.532470703125], [301.69598388671875, 301.61578369140625, 301.5984802246094, 301.596923828125, 301.6222229003906, 301.64410400390625, 301.60107421875, 301.590576171875, 301.6193542480469, 301.87701416015625, 301.80230712890625, 301.83935546875, 301.7143249511719, 301.6939392089844, 301.7380676269531, 301.726806640625, 301.7640686035156, 301.69805908203125, 301.6333923339844, 301.5005187988281, 301.39984130859375], [301.9130859375, 301.78314208984375, 301.80133056640625, 301.79034423828125, 301.7794189453125, 301.80413818359375, 301.87249755859375, 301.7239990234375, 301.9698486328125, 302.06182861328125, 302.1387939453125, 302.216796875, 302.05029296875, 301.9791259765625, 301.91845703125, 301.9686279296875, 301.863037109375, 301.8143310546875, 301.74664306640625, 301.75286865234375, 301.767578125], [302.1990966796875, 301.9930419921875, 302.15069580078125, 302.05877685546875, 301.99896240234375, 301.9705810546875, 301.99560546875, 302.07012939453125, 302.06964111328125, 302.26422119140625, 302.28448486328125, 302.2957763671875, 302.35888671875, 302.34552001953125, 302.25152587890625, 302.19195556640625, 302.064697265625, 302.0291748046875, 301.9390869140625, 301.93780517578125, 301.8896484375], [302.20379638671875, 302.1376953125, 302.24761962890625, 302.09613037109375, 301.96954345703125, 301.99517822265625, 302.08453369140625, 302.2435302734375, 302.2667236328125, 302.3626708984375, 302.54302978515625, 302.510498046875, 302.56927490234375, 302.545166015625, 302.4671630859375, 302.34869384765625, 302.36444091796875, 302.30780029296875, 302.18145751953125, 302.09661865234375, 302.0673828125], [302.28033447265625, 302.223388671875, 302.1842041015625, 302.18597412109375, 302.1429443359375, 302.23681640625, 302.23260498046875, 302.3746337890625, 302.5413818359375, 302.59759521484375, 302.6910400390625, 302.77752685546875, 302.69842529296875, 302.6787109375, 302.617919921875, 302.58868408203125, 302.5189208984375, 302.499267578125, 302.42279052734375, 302.498779296875, 302.51513671875], [302.25665283203125, 302.217041015625, 302.29766845703125, 302.4530029296875, 302.5443115234375, 302.54559326171875, 302.5899658203125, 302.68359375, 302.80078125, 302.83367919921875, 302.84954833984375, 302.8314208984375, 302.75006103515625, 302.74249267578125, 302.728271484375, 302.80523681640625, 302.7698974609375, 302.7340087890625, 302.77191162109375, 302.72393798828125, 302.6630859375], [302.19134521484375, 302.30413818359375, 302.359375, 302.593505859375, 302.6033935546875, 302.624267578125, 302.74560546875, 302.8497314453125, 302.93780517578125, 302.85528564453125, 302.90081787109375, 302.88873291015625, 302.87774658203125, 302.843994140625, 302.9521484375, 303.0167236328125, 302.87017822265625, 302.8448486328125, 302.88934326171875, 302.85504150390625, 302.7861328125], [302.24310302734375, 302.20184326171875, 302.396728515625, 302.56103515625, 302.65380859375, 302.7359619140625, 302.7659912109375, 302.82037353515625, 302.928955078125, 302.983642578125, 302.97314453125, 303.1328125, 302.9410400390625, 302.83453369140625, 302.927001953125, 303.01275634765625, 302.92572021484375, 303.011962890625, 302.8880615234375, 302.96807861328125, 303.020263671875], [302.341796875, 302.321533203125, 302.52783203125, 302.607421875, 302.662109375, 302.794189453125, 302.838134765625, 302.789794921875, 302.87890625, 302.89453125, 303.027099609375, 303.11669921875, 302.88134765625, 302.874755859375, 302.931396484375, 303.00146484375, 302.871337890625, 302.803955078125, 302.792236328125, 302.91259765625, 302.9150390625]]"
